age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
40.0,Services,Married,Secondary,No,105.0,Yes,No,Cellular,9,Jul,161.0,1,-1,0,New_customer,0
38.0,Services,Single,Secondary,No,0.0,Yes,No,Cellular,27,May,166.0,2,-1,0,New_customer,0
34.0,Admin,Single,Secondary,No,66.0,Yes,No,Cellular,26,May,237.0,1,-1,0,New_customer,0
40.0,Services,Married,Secondary,No,0.0,Yes,Yes,Cellular,2,Feb,226.0,2,-1,0,New_customer,0
39.0,Management,Married,Secondary,No,4087.0,Yes,No,Cellular,21,Nov,185.0,2,-1,0,New_customer,0
51.0,Technician,Single,Tertiary,No,4087.0,Yes,No,Cellular,21,Nov,126.0,2,171,7,Failure,0
33.0,Admin,Married,Secondary,No,1737.0,No,No,Cellular,30,Apr,524.0,2,-1,0,New_customer,0
59.0,Management,Divorced,Tertiary,No,59.0,Yes,No,Cellular,5,May,273.0,1,-1,0,New_customer,0
30.0,Technician,Single,Secondary,No,54.0,No,No,Cellular,11,Aug,194.0,2,-1,0,New_customer,0
61.0,Technician,Married,Primary,No,2282.0,No,No,Cellular,25,Nov,1033.0,1,-1,0,New_customer,0
24.0,Admin,Married,Secondary,No,299.0,Yes,No,Cellular,6,May,209.0,1,321,1,Failure,0
36.0,Management,Married,Tertiary,No,396.0,No,No,Cellular,13,Aug,67.0,5,-1,0,New_customer,0
34.0,Technician,Single,Tertiary,No,184.0,Yes,No,Cellular,30,Jul,87.0,3,-1,0,New_customer,0
47.0,Blue-Collar,Married,Primary,No,475.0,Yes,Yes,Cellular,29,Jan,99.0,2,251,7,Other,0
40.0,Technician,Married,Secondary,No,-496.0,No,No,Telephone,28,Jul,22.0,2,-1,0,New_customer,0
46.0,Technician,Divorced,Secondary,No,117.0,No,No,Cellular,29,Aug,94.0,2,-1,0,New_customer,0
32.0,Management,Married,Tertiary,No,713.0,Yes,No,Cellular,11,Aug,76.0,6,-1,0,New_customer,0
39.0,Management,Married,Tertiary,No,45.0,No,No,Cellular,28,Aug,148.0,4,-1,0,New_customer,0
35.0,Management,Single,Tertiary,No,1496.0,Yes,No,Cellular,22,Aug,73.0,4,-1,0,New_customer,0
37.0,Services,Single,Primary,No,0.0,No,Yes,Cellular,6,Feb,155.0,6,245,5,Other,0
45.0,Technician,Married,Secondary,No,886.0,Yes,No,Cellular,13,Oct,75.0,2,42,1,Failure,0
38.0,Blue-Collar,Married,Primary,No,4087.0,Yes,No,Cellular,12,May,360.0,1,-1,0,New_customer,0
52.0,Technician,Married,Secondary,No,-38.0,No,No,Cellular,6,Jun,613.0,1,-1,0,New_customer,0
28.0,Blue-Collar,Single,Primary,No,431.0,Yes,No,Cellular,13,May,68.0,2,363,2,Failure,0
35.0,Management,Single,Tertiary,No,-292.0,Yes,No,Cellular,18,May,166.0,2,272,6,Failure,0
45.0,Technician,Married,Secondary,No,2571.0,No,No,Cellular,18,Jun,146.0,2,-1,0,New_customer,0
33.0,Management,Single,Tertiary,No,191.0,No,Yes,Cellular,3,Feb,678.0,4,209,1,Failure,0
42.0,Technician,Divorced,Secondary,No,1689.0,Yes,No,Cellular,31,Jul,50.0,2,-1,0,New_customer,0
23.0,Student,Single,Secondary,No,4087.0,No,No,Cellular,25,Aug,158.0,2,-1,0,New_customer,0
49.0,Entrepreneur,Divorced,Secondary,No,159.0,Yes,No,Cellular,13,May,95.0,3,-1,0,New_customer,0
52.0,Technician,Married,Tertiary,No,7.0,No,Yes,Cellular,5,May,175.0,1,-1,0,New_customer,0
27.0,Management,Single,Secondary,No,35.0,No,No,Cellular,4,Jul,255.0,1,-1,0,New_customer,0
34.0,Management,Married,Secondary,No,1007.0,Yes,No,Cellular,21,Jul,240.0,2,-1,0,New_customer,0
31.0,Technician,Married,Secondary,No,106.0,Yes,No,Cellular,13,May,101.0,6,-1,0,New_customer,0
45.0,Admin,Married,Secondary,No,0.0,Yes,No,Cellular,18,Nov,108.0,5,-1,0,New_customer,0
32.0,Admin,Married,Secondary,No,0.0,No,No,Cellular,23,May,206.0,3,-1,0,New_customer,0
51.0,Blue-Collar,Married,Primary,No,216.0,Yes,No,Cellular,17,Apr,666.0,3,274,3,Failure,0
56.0,Management,Married,Tertiary,No,746.0,No,No,Cellular,30,Apr,193.0,1,-1,0,New_customer,0
44.0,Admin,Married,Secondary,No,764.0,Yes,No,Cellular,3,Sep,232.0,1,213,1,Failure,0
41.0,Blue-Collar,Married,Secondary,No,193.0,Yes,No,Cellular,29,May,130.0,1,-1,0,New_customer,0
54.0,Self-Employed,Married,Tertiary,No,368.0,No,No,Telephone,31,Jul,7.0,4,-1,0,New_customer,0
31.0,Technician,Single,Secondary,No,205.0,Yes,No,Cellular,3,Jun,342.0,2,-1,0,New_customer,0
25.0,Admin,Single,Secondary,No,96.0,Yes,No,Cellular,9,May,176.0,2,-1,0,New_customer,0
50.0,Technician,Divorced,Secondary,No,4087.0,No,No,Cellular,17,Jul,903.0,4,-1,0,New_customer,0
41.0,Entrepreneur,Married,Tertiary,No,221.0,Yes,No,Cellular,14,May,57.0,2,-1,0,New_customer,0
33.0,Unemployed,Single,Tertiary,No,157.0,Yes,No,Cellular,26,May,897.0,5,-1,0,New_customer,0
49.0,Blue-Collar,Married,Primary,No,4087.0,Yes,No,Cellular,6,Jun,350.0,1,-1,0,New_customer,0
34.0,Technician,Single,Tertiary,No,1039.0,No,No,Cellular,11,Aug,342.0,3,-1,0,New_customer,0
60.0,Retired,Married,Primary,No,71.0,No,No,Cellular,10,Jul,121.0,3,-1,0,New_customer,0
45.0,Admin,Married,Secondary,No,1214.0,Yes,No,Cellular,2,Feb,150.0,2,189,2,Failure,0
40.0,Self-Employed,Married,Secondary,No,0.0,No,No,Cellular,19,Jun,61.0,1,-1,0,New_customer,0
50.0,Admin,Divorced,Secondary,No,0.0,Yes,No,Cellular,20,Jun,174.0,1,-1,0,New_customer,0
27.0,Management,Single,Secondary,No,116.0,Yes,No,Cellular,6,Feb,138.0,2,-1,0,New_customer,0
53.0,Technician,Married,Secondary,No,100.0,No,No,Cellular,13,Aug,205.0,4,-1,0,New_customer,0
31.0,Services,Single,Secondary,No,91.0,Yes,No,Cellular,18,May,111.0,2,-1,0,New_customer,0
24.0,Blue-Collar,Single,Secondary,No,-398.0,Yes,No,Cellular,18,May,14.0,3,355,4,Other,0
68.0,Retired,Married,Tertiary,No,2820.0,No,No,Cellular,5,Mar,158.0,1,92,3,Success,0
27.0,Services,Single,Secondary,No,223.0,Yes,Yes,Cellular,13,May,297.0,2,-1,0,New_customer,0
46.0,Management,Single,Tertiary,No,2278.0,No,No,Cellular,12,Aug,218.0,5,-1,0,New_customer,0
23.0,Technician,Single,Secondary,No,-782.0,Yes,Yes,Cellular,19,Jun,197.0,6,-1,0,New_customer,0
76.0,Retired,Married,Secondary,No,4087.0,No,No,Cellular,28,Jan,231.0,1,-1,0,New_customer,0
48.0,Entrepreneur,Married,Secondary,No,104.0,Yes,Yes,Cellular,18,Nov,55.0,1,-1,0,New_customer,0
60.0,Management,Married,Tertiary,No,3387.0,No,No,Cellular,14,Aug,636.0,2,-1,0,New_customer,0
46.0,Entrepreneur,Married,Secondary,No,0.0,No,Yes,Cellular,18,Jul,115.0,1,-1,0,New_customer,0
36.0,Admin,Single,Secondary,No,449.0,Yes,No,Cellular,20,Jun,136.0,3,-1,0,New_customer,0
30.0,Technician,Single,Secondary,No,4087.0,Yes,No,Cellular,18,Nov,266.0,1,167,2,Failure,0
33.0,Management,Single,Tertiary,No,1240.0,Yes,No,Cellular,4,Feb,505.0,2,260,1,Other,0
36.0,Admin,Single,Secondary,No,191.0,Yes,No,Cellular,25,Jul,18.0,6,-1,0,New_customer,0
44.0,Blue-Collar,Married,Tertiary,No,2185.0,Yes,No,Cellular,16,May,698.0,1,-1,0,New_customer,0
36.0,Admin,Single,Secondary,No,0.0,Yes,No,Cellular,21,Nov,139.0,2,-1,0,New_customer,0
44.0,Technician,Married,Secondary,No,2857.0,No,No,Cellular,5,Aug,318.0,2,-1,0,New_customer,0
70.0,Retired,Married,Primary,No,3782.0,No,No,Cellular,16,Mar,618.0,1,-1,0,New_customer,0
48.0,Technician,Divorced,Tertiary,No,83.0,No,Yes,Cellular,19,Aug,243.0,6,-1,0,New_customer,0
52.0,Management,Married,Tertiary,No,6.0,No,No,Telephone,19,Oct,57.0,1,-1,0,New_customer,0
34.0,Admin,Single,Secondary,No,88.0,Yes,No,Cellular,27,May,169.0,2,-1,0,New_customer,0
35.0,Technician,Married,Secondary,No,294.0,Yes,No,Cellular,15,Jun,238.0,6,98,5,Success,0
54.0,Entrepreneur,Married,Tertiary,No,84.0,No,No,Cellular,29,Jul,34.0,2,-1,0,New_customer,0
47.0,Technician,Divorced,Secondary,No,84.0,No,No,Cellular,8,Aug,49.0,2,-1,0,New_customer,0
38.0,Blue-Collar,Married,Secondary,No,602.0,Yes,No,Cellular,30,May,161.0,6,-1,0,New_customer,0
41.0,Management,Divorced,Secondary,No,0.0,No,No,Cellular,6,Aug,438.0,2,-1,0,New_customer,0
28.0,Blue-Collar,Married,Secondary,No,-470.0,Yes,No,Cellular,7,May,275.0,2,-1,0,New_customer,0
58.0,Services,Married,Secondary,No,-37.0,No,Yes,Telephone,6,Feb,150.0,2,205,6,Failure,0
59.0,Admin,Married,Secondary,No,2145.0,No,No,Telephone,17,Nov,273.0,2,-1,0,New_customer,0
32.0,Management,Married,Tertiary,No,937.0,No,No,Cellular,26,May,61.0,1,190,1,Failure,0
55.0,Blue-Collar,Married,Secondary,No,2059.0,Yes,No,Cellular,11,May,149.0,1,259,4,Failure,0
38.0,Blue-Collar,Married,Secondary,No,3598.0,No,No,Cellular,6,Jun,154.0,1,-1,0,New_customer,0
40.0,Blue-Collar,Married,Primary,No,1206.0,No,Yes,Telephone,16,Jul,201.0,5,-1,0,New_customer,0
45.0,Entrepreneur,Divorced,Tertiary,No,1273.0,Yes,Yes,Cellular,20,Nov,206.0,2,162,3,Failure,0
42.0,Entrepreneur,Married,Secondary,No,46.0,No,No,Cellular,2,Feb,1013.0,1,-1,0,New_customer,0
53.0,Self-Employed,Married,Secondary,No,534.0,Yes,No,Cellular,29,Jul,115.0,4,-1,0,New_customer,0
32.0,Technician,Married,Secondary,No,-300.0,No,No,Cellular,28,Aug,226.0,6,-1,0,New_customer,0
55.0,Housemaid,Married,Primary,No,4.0,No,No,Cellular,21,Nov,85.0,3,-1,0,New_customer,0
54.0,Services,Married,Secondary,No,386.0,No,Yes,Cellular,19,Nov,74.0,1,152,1,Success,0
46.0,Blue-Collar,Married,Secondary,No,-396.0,No,Yes,Cellular,4,Aug,115.0,1,-1,0,New_customer,0
39.0,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,11,May,112.0,1,-1,0,New_customer,0
36.0,Management,Divorced,Tertiary,No,4087.0,No,No,Cellular,23,Jul,190.0,1,-1,0,New_customer,0
44.0,Management,Married,Tertiary,No,-600.0,Yes,No,Cellular,18,Aug,360.0,1,-1,0,New_customer,0
28.0,Student,Single,Tertiary,No,3733.0,Yes,No,Cellular,21,Aug,419.0,5,91,7,Success,0
36.0,Admin,Married,Secondary,No,465.0,Yes,No,Cellular,20,May,160.0,1,-1,0,New_customer,0
43.0,Technician,Married,Secondary,No,994.0,Yes,Yes,Cellular,5,May,51.0,1,-1,0,New_customer,0
25.0,Blue-Collar,Married,Secondary,No,758.0,Yes,No,Cellular,28,May,504.0,3,-1,0,New_customer,0
31.0,Management,Married,Tertiary,No,256.0,Yes,No,Cellular,7,Jul,28.0,6,-1,0,New_customer,0
60.0,Retired,Married,Tertiary,No,3461.0,No,No,Cellular,3,Feb,128.0,2,-1,0,New_customer,0
29.0,Technician,Divorced,Secondary,No,124.0,No,No,Cellular,27,May,125.0,1,-1,0,New_customer,0
46.0,Services,Divorced,Secondary,No,355.0,Yes,No,Cellular,8,May,122.0,2,338,8,Other,0
31.0,Management,Married,Tertiary,No,1514.0,No,No,Cellular,12,Aug,284.0,2,-1,0,New_customer,0
31.0,Management,Married,Tertiary,No,40.0,No,No,Cellular,2,Feb,118.0,2,-1,0,New_customer,0
45.0,Blue-Collar,Married,Secondary,No,-320.0,Yes,No,Cellular,28,May,204.0,3,-1,0,New_customer,0
60.0,Retired,Married,Primary,No,566.0,No,Yes,Cellular,23,Jul,423.0,1,-1,0,New_customer,0
50.0,Housemaid,Married,Secondary,No,388.0,No,No,Cellular,8,Jun,152.0,2,89,2,Success,0
34.0,Management,Married,Tertiary,No,577.0,Yes,No,Cellular,20,Apr,243.0,2,153,1,Failure,0
33.0,Admin,Married,Secondary,No,17.0,Yes,No,Cellular,13,May,74.0,1,351,1,Failure,0
57.0,Housemaid,Married,Primary,No,260.0,Yes,No,Cellular,16,May,38.0,3,-1,0,New_customer,0
38.0,Self-Employed,Divorced,Secondary,No,0.0,Yes,No,Cellular,20,Apr,84.0,1,-1,0,New_customer,0
42.0,Management,Married,Tertiary,No,1823.0,Yes,No,Cellular,13,May,31.0,1,-1,0,New_customer,0
54.0,Self-Employed,Married,Primary,No,1463.0,No,No,Cellular,20,Jun,60.0,1,-1,0,New_customer,0
46.0,Services,Divorced,Secondary,No,3390.0,No,No,Cellular,20,Jun,152.0,3,-1,0,New_customer,0
59.0,Management,Married,Primary,No,2769.0,Yes,No,Cellular,19,Nov,104.0,1,131,2,Failure,0
38.0,Self-Employed,Married,Secondary,No,215.0,Yes,No,Cellular,20,Nov,70.0,1,167,1,Failure,0
49.0,Technician,Married,Secondary,No,4087.0,No,No,Cellular,13,Aug,77.0,6,-1,0,New_customer,0
49.0,Technician,Married,Tertiary,No,80.0,No,No,Cellular,17,Jul,123.0,1,-1,0,New_customer,0
30.0,Technician,Divorced,Tertiary,No,317.0,Yes,No,Cellular,25,Jul,67.0,5,-1,0,New_customer,0
52.0,Self-Employed,Single,Primary,No,217.0,No,Yes,Cellular,15,Jul,193.0,6,-1,0,New_customer,0
38.0,Admin,Married,Secondary,No,4087.0,No,No,Cellular,6,Jun,1033.0,3,-1,0,New_customer,0
44.0,Admin,Single,Secondary,No,275.0,Yes,No,Cellular,14,May,7.0,5,367,4,Failure,0
39.0,Management,Married,Primary,No,738.0,Yes,Yes,Cellular,18,Jul,215.0,3,-1,0,New_customer,0
38.0,Admin,Married,Secondary,No,1839.0,No,No,Cellular,23,May,63.0,2,-1,0,New_customer,0
36.0,Technician,Divorced,Secondary,No,556.0,Yes,No,Cellular,18,Nov,154.0,3,189,1,Failure,0
32.0,Services,Married,Secondary,No,207.0,Yes,No,Cellular,23,May,360.0,1,-1,0,New_customer,0
57.0,Admin,Divorced,Secondary,No,-461.0,Yes,Yes,Cellular,4,Jun,145.0,6,-1,0,New_customer,0
45.0,Blue-Collar,Married,Primary,No,789.0,No,Yes,Cellular,29,Jan,79.0,1,-1,0,New_customer,0
43.0,Management,Divorced,Tertiary,No,1133.0,Yes,No,Cellular,5,May,131.0,1,-1,0,New_customer,0
42.0,Admin,Single,Secondary,No,4087.0,Yes,No,Cellular,13,May,146.0,1,-1,0,New_customer,0
58.0,Retired,Married,Secondary,No,255.0,No,No,Cellular,28,May,362.0,3,-1,0,New_customer,0
53.0,Unemployed,Married,Secondary,No,582.0,Yes,No,Cellular,8,May,96.0,2,-1,0,New_customer,0
30.0,Technician,Married,Secondary,No,743.0,No,No,Cellular,29,Jan,142.0,2,-1,0,New_customer,0
40.0,Blue-Collar,Married,Primary,No,570.0,Yes,No,Cellular,12,May,109.0,3,-1,0,New_customer,0
35.0,Admin,Married,Secondary,No,786.0,No,Yes,Cellular,25,Jul,322.0,1,-1,0,New_customer,0
34.0,Services,Married,Secondary,No,295.0,Yes,Yes,Cellular,4,Jul,64.0,1,-1,0,New_customer,0
35.0,Management,Married,Tertiary,No,2583.0,No,No,Cellular,19,Nov,210.0,1,-1,0,New_customer,0
28.0,Blue-Collar,Single,Secondary,No,1285.0,No,No,Telephone,30,Jan,199.0,2,2,17,Other,0
39.0,Technician,Single,Secondary,No,287.0,Yes,No,Cellular,14,Jul,84.0,3,-1,0,New_customer,0
51.0,Admin,Married,Primary,No,658.0,Yes,No,Cellular,14,May,369.0,1,-1,0,New_customer,0
29.0,Blue-Collar,Married,Secondary,No,246.0,Yes,No,Cellular,28,Jul,194.0,5,-1,0,New_customer,0
44.0,Entrepreneur,Married,Tertiary,No,3463.0,Yes,Yes,Cellular,28,Aug,210.0,3,-1,0,New_customer,0
32.0,Blue-Collar,Divorced,Secondary,No,291.0,Yes,Yes,Cellular,27,Jun,120.0,6,-1,0,New_customer,0
28.0,Admin,Single,Secondary,No,19.0,No,No,Cellular,8,Jul,78.0,4,-1,0,New_customer,0
53.0,Blue-Collar,Married,Secondary,No,4087.0,Yes,No,Cellular,14,May,97.0,1,-1,0,New_customer,0
81.0,Retired,Divorced,Secondary,No,0.0,No,No,Telephone,16,Oct,128.0,1,-1,0,New_customer,0
33.0,Blue-Collar,Married,Secondary,No,-346.0,Yes,Yes,Cellular,23,May,29.0,3,-1,0,New_customer,0
37.0,Entrepreneur,Married,Tertiary,Yes,-456.0,Yes,Yes,Cellular,20,Jun,42.0,6,-1,0,New_customer,0
37.0,Technician,Married,Secondary,No,4087.0,No,No,Cellular,5,Aug,1033.0,1,-1,0,New_customer,0
35.0,Technician,Single,Secondary,No,1693.0,Yes,No,Cellular,26,May,58.0,1,105,1,Success,0
30.0,Admin,Married,Secondary,No,350.0,No,Yes,Cellular,9,Jul,171.0,5,-1,0,New_customer,0
43.0,Blue-Collar,Married,Primary,No,-181.0,Yes,No,Cellular,17,Apr,351.0,1,337,3,Failure,0
45.0,Retired,Divorced,Secondary,No,1735.0,No,Yes,Cellular,17,Jun,306.0,1,-1,0,New_customer,0
34.0,Blue-Collar,Married,Secondary,No,157.0,Yes,No,Cellular,11,Jul,254.0,2,-1,0,New_customer,0
40.0,Admin,Married,Secondary,No,67.0,No,Yes,Cellular,19,Nov,359.0,2,152,5,Failure,0
60.0,Admin,Married,Primary,No,-444.0,No,Yes,Cellular,16,Jul,227.0,1,-1,0,New_customer,0
54.0,Self-Employed,Married,Primary,No,0.0,No,Yes,Telephone,9,Jul,130.0,2,-1,0,New_customer,0
39.0,Blue-Collar,Married,Secondary,No,171.0,Yes,Yes,Cellular,8,May,153.0,1,353,1,Failure,0
44.0,Admin,Married,Secondary,No,262.0,Yes,No,Cellular,9,Jul,74.0,1,-1,0,New_customer,0
32.0,Technician,Married,Tertiary,No,0.0,Yes,No,Cellular,19,Nov,231.0,4,-1,0,New_customer,0
34.0,Blue-Collar,Married,Secondary,No,965.0,Yes,No,Cellular,20,Apr,372.0,2,332,2,Other,0
44.0,Management,Married,Tertiary,No,0.0,No,No,Cellular,13,May,27.0,1,-1,0,New_customer,0
30.0,Management,Single,Tertiary,No,4087.0,Yes,No,Cellular,5,May,335.0,1,-1,0,New_customer,0
47.0,Management,Married,Secondary,No,194.0,No,No,Cellular,4,Aug,108.0,1,-1,0,New_customer,0
74.0,Retired,Divorced,Primary,No,2308.0,No,No,Telephone,16,Sep,251.0,2,535,2,Success,0
27.0,Admin,Married,Secondary,No,941.0,Yes,No,Cellular,11,Jul,124.0,1,-1,0,New_customer,0
34.0,Housemaid,Divorced,Primary,No,46.0,Yes,No,Telephone,11,Jul,31.0,2,-1,0,New_customer,0
52.0,Housemaid,Divorced,Secondary,No,131.0,Yes,Yes,Cellular,11,May,87.0,1,-1,0,New_customer,0
32.0,Services,Married,Secondary,No,1844.0,Yes,Yes,Cellular,3,Feb,158.0,4,201,6,Failure,0
42.0,Admin,Married,Secondary,No,281.0,Yes,No,Cellular,15,May,118.0,1,-1,0,New_customer,0
31.0,Technician,Single,Secondary,No,109.0,Yes,No,Cellular,21,May,419.0,1,-1,0,New_customer,0
31.0,Technician,Divorced,Secondary,No,268.0,No,No,Cellular,16,May,118.0,2,-1,0,New_customer,0
31.0,Admin,Married,Secondary,No,298.0,Yes,Yes,Cellular,26,May,518.0,1,-1,0,New_customer,0
57.0,Entrepreneur,Married,Secondary,Yes,-525.0,No,Yes,Cellular,25,Jul,337.0,1,-1,0,New_customer,0
40.0,Management,Married,Primary,No,738.0,Yes,Yes,Cellular,2,Apr,399.0,2,258,3,Failure,0
23.0,Blue-Collar,Married,Secondary,No,94.0,Yes,No,Cellular,5,May,193.0,1,-1,0,New_customer,0
43.0,Management,Divorced,Tertiary,No,4087.0,No,No,Cellular,1,Sep,108.0,6,102,3,Success,0
45.0,Admin,Divorced,Secondary,No,857.0,No,No,Telephone,8,Jul,49.0,6,-1,0,New_customer,0
58.0,Technician,Divorced,Secondary,No,-354.0,Yes,Yes,Cellular,7,Jul,98.0,1,-1,0,New_customer,0
38.0,Blue-Collar,Married,Secondary,No,0.0,Yes,No,Cellular,2,Apr,477.0,2,267,1,Failure,0
48.0,Admin,Married,Secondary,No,112.0,No,No,Cellular,18,Aug,139.0,5,-1,0,New_customer,0
47.0,Technician,Divorced,Secondary,No,4087.0,No,No,Cellular,19,Jun,282.0,4,-1,0,New_customer,0
49.0,Technician,Divorced,Tertiary,No,1807.0,Yes,No,Cellular,2,Jun,225.0,1,82,1,Success,0
28.0,Blue-Collar,Single,Primary,No,-30.0,Yes,No,Cellular,31,Jul,108.0,5,-1,0,New_customer,0
31.0,Student,Single,Secondary,No,216.0,No,No,Cellular,3,Jun,138.0,1,-1,0,New_customer,0
38.0,Technician,Married,Tertiary,No,127.0,Yes,No,Cellular,14,Oct,113.0,1,50,2,Success,0
43.0,Blue-Collar,Married,Secondary,No,1096.0,No,Yes,Cellular,30,May,180.0,1,-1,0,New_customer,0
52.0,Management,Married,Secondary,No,4087.0,No,No,Cellular,23,Apr,477.0,2,-1,0,New_customer,0
43.0,Admin,Single,Secondary,No,6.0,No,No,Cellular,16,May,244.0,1,-1,0,New_customer,0
29.0,Blue-Collar,Married,Secondary,No,339.0,Yes,No,Cellular,15,May,63.0,3,354,2,Failure,0
45.0,Services,Married,Secondary,No,0.0,No,No,Cellular,11,Jul,106.0,2,-1,0,New_customer,0
59.0,Blue-Collar,Married,Primary,No,625.0,No,No,Cellular,9,Jul,133.0,1,-1,0,New_customer,0
48.0,Blue-Collar,Married,Secondary,No,3776.0,No,No,Telephone,4,May,254.0,4,-1,0,New_customer,0
30.0,Management,Married,Tertiary,No,1239.0,No,No,Cellular,28,Aug,125.0,5,-1,0,New_customer,0
23.0,Housemaid,Single,Primary,No,93.0,Yes,No,Cellular,18,May,70.0,3,-1,0,New_customer,0
38.0,Technician,Divorced,Tertiary,No,304.0,Yes,No,Cellular,20,Apr,8.0,2,-1,0,New_customer,0
52.0,Blue-Collar,Married,Primary,No,1409.0,Yes,No,Cellular,19,Jun,224.0,1,-1,0,New_customer,0
44.0,Services,Married,Secondary,No,191.0,Yes,Yes,Cellular,7,May,490.0,1,-1,0,New_customer,0
34.0,Blue-Collar,Single,Secondary,No,79.0,No,Yes,Cellular,20,Nov,104.0,1,-1,0,New_customer,0
32.0,Blue-Collar,Married,Secondary,No,2263.0,No,No,Cellular,7,May,113.0,2,-1,0,New_customer,0
41.0,Technician,Married,Secondary,No,4087.0,Yes,No,Telephone,15,Jul,141.0,4,-1,0,New_customer,0
31.0,Admin,Single,Secondary,No,81.0,Yes,No,Cellular,23,Apr,215.0,2,165,11,Other,0
40.0,Management,Married,Tertiary,No,964.0,Yes,No,Telephone,13,May,95.0,3,-1,0,New_customer,0
52.0,Blue-Collar,Divorced,Primary,No,0.0,No,No,Cellular,20,Nov,19.0,1,-1,0,New_customer,0
32.0,Services,Married,Secondary,No,3839.0,Yes,No,Cellular,18,Nov,100.0,2,189,1,Failure,0
26.0,Admin,Single,Secondary,No,586.0,Yes,Yes,Cellular,12,May,215.0,1,-1,0,New_customer,0
29.0,Management,Single,Tertiary,No,600.0,Yes,No,Cellular,18,Oct,170.0,5,-1,0,New_customer,0
31.0,Management,Married,Tertiary,No,1343.0,Yes,Yes,Cellular,21,May,85.0,1,-1,0,New_customer,0
48.0,Blue-Collar,Married,Secondary,No,113.0,No,No,Cellular,11,Aug,104.0,6,-1,0,New_customer,0
27.0,Blue-Collar,Single,Secondary,No,240.0,Yes,No,Cellular,18,May,166.0,4,-1,0,New_customer,0
30.0,Blue-Collar,Married,Secondary,No,194.0,Yes,No,Cellular,8,May,475.0,3,-1,0,New_customer,0
28.0,Blue-Collar,Married,Primary,No,278.0,Yes,Yes,Telephone,15,May,31.0,6,373,4,Other,0
35.0,Blue-Collar,Married,Secondary,No,260.0,Yes,No,Telephone,13,May,155.0,6,-1,0,New_customer,0
47.0,Technician,Divorced,Secondary,No,1013.0,No,No,Cellular,15,Jun,54.0,3,-1,0,New_customer,0
35.0,Blue-Collar,Married,Primary,No,0.0,Yes,No,Cellular,8,May,265.0,1,290,2,Failure,0
31.0,Technician,Married,Secondary,No,2363.0,Yes,No,Cellular,13,May,247.0,1,-1,0,New_customer,0
53.0,Blue-Collar,Married,Secondary,No,913.0,Yes,No,Cellular,23,Jul,730.0,1,-1,0,New_customer,0
26.0,Technician,Single,Tertiary,No,686.0,Yes,No,Cellular,30,May,98.0,2,-1,0,New_customer,0
35.0,Technician,Married,Secondary,No,149.0,Yes,No,Cellular,29,Jan,99.0,1,245,2,Failure,0
29.0,Admin,Married,Secondary,No,500.0,Yes,No,Cellular,8,May,8.0,6,-1,0,New_customer,0
39.0,Technician,Married,Tertiary,No,4087.0,Yes,No,Cellular,14,Aug,313.0,4,102,5,Failure,0
31.0,Technician,Single,Secondary,No,137.0,No,No,Cellular,27,Aug,27.0,6,-1,0,New_customer,0
48.0,Management,Single,Tertiary,No,0.0,No,No,Cellular,18,Jun,96.0,3,-1,0,New_customer,0
36.0,Management,Single,Tertiary,No,335.0,No,No,Cellular,10,Oct,5.0,1,772,4,Failure,0
27.0,Admin,Married,Secondary,No,16.0,Yes,No,Cellular,3,Feb,54.0,3,-1,0,New_customer,0
49.0,Admin,Married,Secondary,No,0.0,No,No,Cellular,22,Aug,115.0,2,-1,0,New_customer,0
34.0,Technician,Single,Tertiary,No,4087.0,Yes,No,Cellular,20,Nov,128.0,5,-1,0,New_customer,0
28.0,Services,Single,Secondary,No,525.0,No,No,Cellular,23,Jul,81.0,1,-1,0,New_customer,0
49.0,Technician,Married,Secondary,No,788.0,No,No,Cellular,17,Jun,162.0,6,-1,0,New_customer,0
35.0,Blue-Collar,Married,Tertiary,No,1016.0,Yes,No,Cellular,17,Jul,294.0,2,-1,0,New_customer,0
53.0,Housemaid,Divorced,Secondary,No,292.0,No,No,Cellular,12,Jun,92.0,2,-1,0,New_customer,0
58.0,Retired,Single,Primary,No,999.0,No,No,Cellular,25,Jul,188.0,6,-1,0,New_customer,0
37.0,Blue-Collar,Married,Secondary,No,2870.0,Yes,No,Cellular,6,Jun,94.0,2,-1,0,New_customer,0
27.0,Admin,Single,Tertiary,No,689.0,No,No,Cellular,26,Jan,98.0,1,307,1,Failure,0
30.0,Services,Single,Secondary,No,-100.0,Yes,Yes,Cellular,15,May,292.0,1,-1,0,New_customer,0
35.0,Blue-Collar,Married,Secondary,No,1084.0,Yes,No,Cellular,10,Jul,1019.0,1,-1,0,New_customer,0
32.0,Management,Single,Tertiary,No,154.0,No,Yes,Cellular,21,Aug,301.0,3,-1,0,New_customer,0
53.0,Blue-Collar,Married,Secondary,No,1653.0,No,No,Cellular,17,Jun,88.0,2,-1,0,New_customer,0
34.0,Admin,Married,Secondary,No,2378.0,Yes,Yes,Telephone,10,Jul,92.0,1,-1,0,New_customer,0
38.0,Management,Single,Tertiary,No,1515.0,Yes,No,Telephone,31,Jul,42.0,5,-1,0,New_customer,0
34.0,Admin,Married,Tertiary,No,1636.0,Yes,Yes,Cellular,6,Sep,136.0,1,521,2,Failure,0
